Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,checkpoint-z52s,checkpoint-u6nu,checkpoint-puaw,checkpoint-axcr,checkpoint-mrc4,reaction time,stimulus,button pressed
1,1555520104548,17/04/2019 16:55:04,1555520104499,-4,17/04/2019 12:55:04,6138,39,task-jgum,,2475861,5a6d67dbe70ca900017adb9c,683259,,complete,,5cb757c2cc1deb001500360b,computer,Desktop or Laptop,Mac OS 10.11.6,Safari 11.1.2,1440x900,1440x816,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,28556,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555520124063,17/04/2019 16:55:24,1555520124052,-4,17/04/2019 12:55:24,6138,39,task-jgum,,2475861,5a6d67dbe70ca900017adb9c,683259,,complete,,5cb757c2cc1deb001500360b,computer,Desktop or Laptop,Mac OS 10.11.6,Safari 11.1.2,1440x900,1440x816,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,19541.000000000004,/task/29849/3/asset/Dog.mp3,1
3,1555520126673,17/04/2019 16:55:26,1555520126684,-4,17/04/2019 12:55:26,6138,39,task-jgum,,2475861,5a6d67dbe70ca900017adb9c,683259,,complete,,5cb757c2cc1deb001500360b,computer,Desktop or Laptop,Mac OS 10.11.6,Safari 11.1.2,1440x900,1440x816,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2628,/task/29849/3/asset/Owl.mp3,0
4,1555520130611,17/04/2019 16:55:30,1555520130616,-4,17/04/2019 12:55:30,6138,39,task-jgum,,2475861,5a6d67dbe70ca900017adb9c,683259,,complete,,5cb757c2cc1deb001500360b,computer,Desktop or Laptop,Mac OS 10.11.6,Safari 11.1.2,1440x900,1440x816,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,3930,/task/29849/3/asset/Goat.mp3,0
1,1555520507814,17/04/2019 17:01:47,1555520507682,-5,17/04/2019 12:01:47,6138,39,task-jgum,,2475893,5be6591a1781990001f7dfe1,683265,,complete,,5cb75a749107ae00017b6ac4,computer,Desktop or Laptop,Mac OS 10.14,Firefox 66.0,1440x810,1440x755,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,20731,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555520511501,17/04/2019 17:01:51,1555520511384,-5,17/04/2019 12:01:51,6138,39,task-jgum,,2475893,5be6591a1781990001f7dfe1,683265,,complete,,5cb75a749107ae00017b6ac4,computer,Desktop or Laptop,Mac OS 10.14,Firefox 66.0,1440x810,1440x755,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,3695,/task/29849/3/asset/Dog.mp3,1
3,1555520514644,17/04/2019 17:01:54,1555520514522,-5,17/04/2019 12:01:54,6138,39,task-jgum,,2475893,5be6591a1781990001f7dfe1,683265,,complete,,5cb75a749107ae00017b6ac4,computer,Desktop or Laptop,Mac OS 10.14,Firefox 66.0,1440x810,1440x755,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,3134,/task/29849/3/asset/Owl.mp3,0
4,1555520516774,17/04/2019 17:01:56,1555520516669,-5,17/04/2019 12:01:56,6138,39,task-jgum,,2475893,5be6591a1781990001f7dfe1,683265,,complete,,5cb75a749107ae00017b6ac4,computer,Desktop or Laptop,Mac OS 10.14,Firefox 66.0,1440x810,1440x755,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2143,/task/29849/3/asset/Goat.mp3,0
1,1555520550653,17/04/2019 17:02:30,1555520551887,1,17/04/2019 18:02:31,6138,39,task-jgum,,2475905,59b859e711212f0001cd10ff,683264,,complete,,5cb75b0b53d59d00170cb9d9,computer,Desktop or Laptop,Windows 10,Firefox 66.0,2560x1440,2560x1276,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2446,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555520553710,17/04/2019 17:02:33,1555520554966,1,17/04/2019 18:02:34,6138,39,task-jgum,,2475905,59b859e711212f0001cd10ff,683264,,complete,,5cb75b0b53d59d00170cb9d9,computer,Desktop or Laptop,Windows 10,Firefox 66.0,2560x1440,2560x1276,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,3073,/task/29849/3/asset/Dog.mp3,1
3,1555520555214,17/04/2019 17:02:35,1555520556497,1,17/04/2019 18:02:36,6138,39,task-jgum,,2475905,59b859e711212f0001cd10ff,683264,,complete,,5cb75b0b53d59d00170cb9d9,computer,Desktop or Laptop,Windows 10,Firefox 66.0,2560x1440,2560x1276,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,1527,/task/29849/3/asset/Owl.mp3,0
4,1555520556620,17/04/2019 17:02:36,1555520557897,1,17/04/2019 18:02:37,6138,39,task-jgum,,2475905,59b859e711212f0001cd10ff,683264,,complete,,5cb75b0b53d59d00170cb9d9,computer,Desktop or Laptop,Windows 10,Firefox 66.0,2560x1440,2560x1276,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,1395,/task/29849/3/asset/Goat.mp3,0
1,1555521249914,17/04/2019 17:14:09,1555521249783,-4,17/04/2019 13:14:09,6138,39,task-jgum,,2476001,5c48d9b3cd853b0001287890,683284,,complete,,5cb75e7ba0ce730017257083,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,47446.809999994,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555521251870,17/04/2019 17:14:11,1555521251821,-4,17/04/2019 13:14:11,6138,39,task-jgum,,2476001,5c48d9b3cd853b0001287890,683284,,complete,,5cb75e7ba0ce730017257083,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2033.594999986235,/task/29849/3/asset/Dog.mp3,1
3,1555521254493,17/04/2019 17:14:14,1555521254420,-4,17/04/2019 13:14:14,6138,39,task-jgum,,2476001,5c48d9b3cd853b0001287890,683284,,complete,,5cb75e7ba0ce730017257083,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2597.569999983534,/task/29849/3/asset/Owl.mp3,0
4,1555521255293,17/04/2019 17:14:15,1555521255236,-4,17/04/2019 13:14:15,6138,39,task-jgum,,2476001,5c48d9b3cd853b0001287890,683284,,complete,,5cb75e7ba0ce730017257083,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,814.3850000051316,/task/29849/3/asset/Goat.mp3,0
1,1555521935876,17/04/2019 17:25:35,1555521932678,1,17/04/2019 18:25:32,6138,39,task-jgum,,2476101,5b61a193adb684000126749f,683302,,complete,,5cb757017e6de000013dbc6c,computer,Desktop or Laptop,Windows 7,Firefox 66.0,1920x1080,1297x728,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,25519,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555521943163,17/04/2019 17:25:43,1555521940038,1,17/04/2019 18:25:40,6138,39,task-jgum,,2476101,5b61a193adb684000126749f,683302,,complete,,5cb757017e6de000013dbc6c,computer,Desktop or Laptop,Windows 7,Firefox 66.0,1920x1080,1297x728,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,7352,/task/29849/3/asset/Dog.mp3,1
3,1555521946893,17/04/2019 17:25:46,1555521943741,1,17/04/2019 18:25:43,6138,39,task-jgum,,2476101,5b61a193adb684000126749f,683302,,complete,,5cb757017e6de000013dbc6c,computer,Desktop or Laptop,Windows 7,Firefox 66.0,1920x1080,1297x728,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,3700,/task/29849/3/asset/Owl.mp3,0
4,1555521948261,17/04/2019 17:25:48,1555521945132,1,17/04/2019 18:25:45,6138,39,task-jgum,,2476101,5b61a193adb684000126749f,683302,,complete,,5cb757017e6de000013dbc6c,computer,Desktop or Laptop,Windows 7,Firefox 66.0,1920x1080,1297x728,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,1384,/task/29849/3/asset/Goat.mp3,0
1,1555522006674,17/04/2019 17:26:46,1555522005114,1,17/04/2019 18:26:45,6138,39,task-jgum,,2476120,5c5dd242c9735b00010cf9db,683308,,complete,,5cb76158e3ca77000172290a,computer,Desktop or Laptop,Windows 8.1,Chrome 73.0.3683.103,1600x900,1600x794,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,19038.945000000014,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555522011030,17/04/2019 17:26:51,1555522009505,1,17/04/2019 18:26:49,6138,39,task-jgum,,2476120,5c5dd242c9735b00010cf9db,683308,,complete,,5cb76158e3ca77000172290a,computer,Desktop or Laptop,Windows 8.1,Chrome 73.0.3683.103,1600x900,1600x794,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,4379.834999999959,/task/29849/3/asset/Dog.mp3,1
3,1555522013987,17/04/2019 17:26:53,1555522012263,1,17/04/2019 18:26:52,6138,39,task-jgum,,2476120,5c5dd242c9735b00010cf9db,683308,,complete,,5cb76158e3ca77000172290a,computer,Desktop or Laptop,Windows 8.1,Chrome 73.0.3683.103,1600x900,1600x794,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2749.369999999999,/task/29849/3/asset/Owl.mp3,0
4,1555522016721,17/04/2019 17:26:56,1555522015213,1,17/04/2019 18:26:55,6138,39,task-jgum,,2476120,5c5dd242c9735b00010cf9db,683308,,complete,,5cb76158e3ca77000172290a,computer,Desktop or Laptop,Windows 8.1,Chrome 73.0.3683.103,1600x900,1600x794,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2943.719999999983,/task/29849/3/asset/Goat.mp3,0
1,1555522618147,17/04/2019 17:36:58,1555522617759,-4,17/04/2019 13:36:57,6138,39,task-jgum,,2476121,5c8812709cef4f0016a18318,683305,,complete,,5cb7612f9e460b00010d9f60,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1536x722,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,622904.3999999994,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555522625344,17/04/2019 17:37:05,1555522625264,-4,17/04/2019 13:37:05,6138,39,task-jgum,,2476121,5c8812709cef4f0016a18318,683305,,complete,,5cb7612f9e460b00010d9f60,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1536x722,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,7500.974999988102,/task/29849/3/asset/Dog.mp3,1
3,1555522627616,17/04/2019 17:37:07,1555522627543,-4,17/04/2019 13:37:07,6138,39,task-jgum,,2476121,5c8812709cef4f0016a18318,683305,,complete,,5cb7612f9e460b00010d9f60,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1536x722,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2276.494999998249,/task/29849/3/asset/Owl.mp3,0
4,1555522629554,17/04/2019 17:37:09,1555522629473,-4,17/04/2019 13:37:09,6138,39,task-jgum,,2476121,5c8812709cef4f0016a18318,683305,,complete,,5cb7612f9e460b00010d9f60,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.86,1536x864,1536x722,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,1927.559999996447,/task/29849/3/asset/Goat.mp3,0
1,1555523216051,17/04/2019 17:46:56,1555523216093,-3,17/04/2019 14:46:56,6138,39,task-jgum,,2476262,5c3ac7504b1ed90001baad3a,683358,,complete,,5cb7662c825a3e0017f19207,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.103,1366x768,1366x665,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,7595.174999994924,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555523218684,17/04/2019 17:46:58,1555523218801,-3,17/04/2019 14:46:58,6138,39,task-jgum,,2476262,5c3ac7504b1ed90001baad3a,683358,,complete,,5cb7662c825a3e0017f19207,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.103,1366x768,1366x665,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2702.790000010282,/task/29849/3/asset/Dog.mp3,1
3,1555523226487,17/04/2019 17:47:06,1555523226607,-3,17/04/2019 14:47:06,6138,39,task-jgum,,2476262,5c3ac7504b1ed90001baad3a,683358,,complete,,5cb7662c825a3e0017f19207,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.103,1366x768,1366x665,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,7803.094999995665,/task/29849/3/asset/Owl.mp3,0
4,1555523228676,17/04/2019 17:47:08,1555523228815,-3,17/04/2019 14:47:08,6138,39,task-jgum,,2476262,5c3ac7504b1ed90001baad3a,683358,,complete,,5cb7662c825a3e0017f19207,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.103,1366x768,1366x665,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2205.6400000001304,/task/29849/3/asset/Goat.mp3,0
1,1555677118800,19/04/2019 12:31:58,1555677119434,1,19/04/2019 13:31:59,6138,39,task-jgum,,2479121,58f3d7699fbdde00011e99f7,684252,,complete,,5cb9bf0925b2a000010beb85,computer,Desktop or Laptop,Windows 10,Firefox 66.0,1366x768,1366x635,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,12813,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555677123363,19/04/2019 12:32:03,1555677124211,1,19/04/2019 13:32:04,6138,39,task-jgum,,2479121,58f3d7699fbdde00011e99f7,684252,,complete,,5cb9bf0925b2a000010beb85,computer,Desktop or Laptop,Windows 10,Firefox 66.0,1366x768,1366x635,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,4686,/task/29849/3/asset/Dog.mp3,1
3,1555677125332,19/04/2019 12:32:05,1555677126182,1,19/04/2019 13:32:06,6138,39,task-jgum,,2479121,58f3d7699fbdde00011e99f7,684252,,complete,,5cb9bf0925b2a000010beb85,computer,Desktop or Laptop,Windows 10,Firefox 66.0,1366x768,1366x635,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,1931,/task/29849/3/asset/Owl.mp3,0
4,1555677128816,19/04/2019 12:32:08,1555677129749,1,19/04/2019 13:32:09,6138,39,task-jgum,,2479121,58f3d7699fbdde00011e99f7,684252,,complete,,5cb9bf0925b2a000010beb85,computer,Desktop or Laptop,Windows 10,Firefox 66.0,1366x768,1366x635,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,3534,/task/29849/3/asset/Goat.mp3,0
1,1555678623651,19/04/2019 12:57:03,1555678623574,1,19/04/2019 13:57:03,6138,39,task-jgum,,2479161,5c52f97154f9d30001db082d,684262,,complete,,5cb9c51a651bd90015985926,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 73.0.3683.86,1366x768,1313x634,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,3752.7000000700355,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555678627095,19/04/2019 12:57:07,1555678627035,1,19/04/2019 13:57:07,6138,39,task-jgum,,2479161,5c52f97154f9d30001db082d,684262,,complete,,5cb9c51a651bd90015985926,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 73.0.3683.86,1366x768,1313x634,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,3455.3199999500066,/task/29849/3/asset/Dog.mp3,1
3,1555678630948,19/04/2019 12:57:10,1555678630903,1,19/04/2019 13:57:10,6138,39,task-jgum,,2479161,5c52f97154f9d30001db082d,684262,,complete,,5cb9c51a651bd90015985926,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 73.0.3683.86,1366x768,1313x634,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,3863.7650000164285,/task/29849/3/asset/Owl.mp3,0
4,1555678633792,19/04/2019 12:57:13,1555678633752,1,19/04/2019 13:57:13,6138,39,task-jgum,,2479161,5c52f97154f9d30001db082d,684262,,complete,,5cb9c51a651bd90015985926,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 73.0.3683.86,1366x768,1313x634,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2845.219999901019,/task/29849/3/asset/Goat.mp3,0
END OF FILE
